"filename", "language", "JSON", "UnityShader", "C#", "UnityAssemblyDefinition", "XML", "Python", "JSON with Comments", "reStructuredText", "Shell Script", "Markdown", "Ini", "C", "Properties", "comment", "blank", "total"
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.ObjectModel.4.3.0\ref\netstandard1.3\ko\System.ObjectModel.xml", "XML", 0, 0, 0, 0, -788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -788
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.ObjectModel.4.3.0\ref\netstandard1.3\ru\System.ObjectModel.xml", "XML", 0, 0, 0, 0, -707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -707
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.ObjectModel.4.3.0\ref\netstandard1.3\zh-hans\System.ObjectModel.xml", "XML", 0, 0, 0, 0, -740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -740
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.ObjectModel.4.3.0\ref\netstandard1.3\zh-hant\System.ObjectModel.xml", "XML", 0, 0, 0, 0, -742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -742
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\de\System.Reflection.xml", "XML", 0, 0, 0, 0, -1129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1129
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\es\System.Reflection.xml", "XML", 0, 0, 0, 0, -1123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1123
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\fr\System.Reflection.xml", "XML", 0, 0, 0, 0, -1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1134
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\it\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\ja\System.Reflection.xml", "XML", 0, 0, 0, 0, -1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1167
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\ko\System.Reflection.xml", "XML", 0, 0, 0, 0, -1180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1180
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\ru\System.Reflection.xml", "XML", 0, 0, 0, 0, -1103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1103
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\zh-hans\System.Reflection.xml", "XML", 0, 0, 0, 0, -1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1154
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netcore50\zh-hant\System.Reflection.xml", "XML", 0, 0, 0, 0, -1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1153
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\de\System.Reflection.xml", "XML", 0, 0, 0, 0, -1129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1129
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\es\System.Reflection.xml", "XML", 0, 0, 0, 0, -1123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1123
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\fr\System.Reflection.xml", "XML", 0, 0, 0, 0, -1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1134
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\it\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\ja\System.Reflection.xml", "XML", 0, 0, 0, 0, -1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1167
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\ko\System.Reflection.xml", "XML", 0, 0, 0, 0, -1180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1180
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\ru\System.Reflection.xml", "XML", 0, 0, 0, 0, -1103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1103
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\zh-hans\System.Reflection.xml", "XML", 0, 0, 0, 0, -1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1154
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.0\zh-hant\System.Reflection.xml", "XML", 0, 0, 0, 0, -1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1153
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\de\System.Reflection.xml", "XML", 0, 0, 0, 0, -1129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1129
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\es\System.Reflection.xml", "XML", 0, 0, 0, 0, -1123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1123
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\fr\System.Reflection.xml", "XML", 0, 0, 0, 0, -1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1134
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\it\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\ja\System.Reflection.xml", "XML", 0, 0, 0, 0, -1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1167
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\ko\System.Reflection.xml", "XML", 0, 0, 0, 0, -1180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1180
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\ru\System.Reflection.xml", "XML", 0, 0, 0, 0, -1103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1103
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\zh-hans\System.Reflection.xml", "XML", 0, 0, 0, 0, -1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1154
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.3\zh-hant\System.Reflection.xml", "XML", 0, 0, 0, 0, -1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1153
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\de\System.Reflection.xml", "XML", 0, 0, 0, 0, -1129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1129
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\es\System.Reflection.xml", "XML", 0, 0, 0, 0, -1123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1123
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\fr\System.Reflection.xml", "XML", 0, 0, 0, 0, -1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1134
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\it\System.Reflection.xml", "XML", 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1131
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\ja\System.Reflection.xml", "XML", 0, 0, 0, 0, -1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1167
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\ko\System.Reflection.xml", "XML", 0, 0, 0, 0, -1180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1180
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\ru\System.Reflection.xml", "XML", 0, 0, 0, 0, -1103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1103
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\zh-hans\System.Reflection.xml", "XML", 0, 0, 0, 0, -1154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1154
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.4.3.0\ref\netstandard1.5\zh-hant\System.Reflection.xml", "XML", 0, 0, 0, 0, -1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1153
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\de\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\es\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -474
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\fr\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\it\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\ja\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -534
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\ko\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -522
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\ru\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -438
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\zh-hans\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netcore50\zh-hant\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\de\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\es\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -474
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\fr\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\it\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\ja\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -534
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\ko\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -522
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\ru\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -438
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\zh-hans\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Extensions.4.3.0\ref\netstandard1.0\zh-hant\System.Reflection.Extensions.xml", "XML", 0, 0, 0, 0, -492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -492
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\de\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\es\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1355
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\fr\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1355
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\it\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\ja\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1362
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\ko\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1362
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\ru\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1351
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\zh-hans\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netcore50\zh-hant\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\de\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\es\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1355
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\fr\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1355
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\it\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\ja\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1362
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\ko\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1362
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\ru\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1351
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\zh-hans\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Reflection.Primitives.4.3.0\ref\netstandard1.0\zh-hant\System.Reflection.Primitives.xml", "XML", 0, 0, 0, 0, -1350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1350
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\de\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\es\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\fr\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\it\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\ja\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\ko\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\ru\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\zh-hans\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netcore50\zh-hant\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\de\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\es\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\fr\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\it\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\ja\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\ko\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\ru\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\zh-hans\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Resources.ResourceManager.4.3.0\ref\netstandard1.0\zh-hant\System.Resources.ResourceManager.xml", "XML", 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\System.Runtime.xml", "XML", 0, 0, 0, 0, -15642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15642
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\de\System.Runtime.xml", "XML", 0, 0, 0, 0, -15647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15647
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\es\System.Runtime.xml", "XML", 0, 0, 0, 0, -15620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15620
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\fr\System.Runtime.xml", "XML", 0, 0, 0, 0, -15856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15856
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\it\System.Runtime.xml", "XML", 0, 0, 0, 0, -15649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15649
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\ja\System.Runtime.xml", "XML", 0, 0, 0, 0, -16970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16970
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\ko\System.Runtime.xml", "XML", 0, 0, 0, 0, -16922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netcore50\ru\System.Runtime.xml", "XML", 0, 0, 0, 0, -15262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15262
